,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
24,Sully,2016,7.4,74.0,277516,125070033,"Biography, Drama","Director:Clint Eastwood| Stars:Tom Hanks, Aaron Eckhart, Laura Linney, Valerie Mahaffey"
25,Janatha Garage,2016,7.2,,7573,120500000,"Action, Crime, Drama","Director:Koratala Siva| Stars:Mohanlal, N.T. Rama Rao Jr., Samantha Ruth Prabhu, Nithya Menen"
26,Bad Moms,2016,6.2,60.0,128289,113257297,Comedy,"Directors:Jon Lucas, Scott Moore| Stars:Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate"
27,Angry Birds,2016,6.3,43.0,95469,107509366,"Animation, Action, Adventure","Directors:Clay Kaytis, Fergal Reilly| Stars:Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph"
28,Independence Day: Resurgence,2016,5.2,32.0,181938,103144286,"Action, Adventure, Sci-Fi","Director:Roland Emmerich| Stars:Liam Hemsworth, Jeff Goldblum, Bill Pullman, Maika Monroe"
29,The Conjuring 2,2016,7.3,65.0,276341,102470008,"Horror, Mystery, Thriller","Director:James Wan| Stars:Vera Farmiga, Patrick Wilson, Madison Wolfe, Frances O'Connor"
30,Arrival,I2016,7.9,81.0,705349,100546139,"Drama, Mystery, Sci-Fi","Director:Denis Villeneuve| Stars:Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg"
31,Passengers,2016,7.0,41.0,413382,100014699,"Drama, Romance, Sci-Fi","Director:Morten Tyldum| Stars:Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne"
32,Sausage Party,2016,6.1,66.0,198263,97685686,"Animation, Adventure, Comedy","Directors:Greg Tiernan, Conrad Vernon| Stars:Seth Rogen, Kristen Wiig, Jonah Hill, Alistair Abell"
33,The Magnificent Seven,2016,6.8,54.0,215195,93432655,"Action, Adventure, Western","Director:Antoine Fuqua| Stars:Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio"
34,Ride Along 2,2016,5.9,32.0,60150,91221830,"Action, Comedy, Crime","Director:Tim Story| Stars:Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt"
35,Don't Breathe,2016,7.1,71.0,280428,89217875,"Crime, Horror, Thriller","Director:Fede Alvarez| Stars:Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto"
36,Miss Peregrine's Home for Peculiar Children,2016,6.7,57.0,177300,87242834,"Adventure, Drama, Family","Director:Tim Burton| Stars:Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench"
37,The Accountant,2016,7.3,51.0,300383,86260045,"Action, Thriller","Director:Gavin O'Connor| Stars:Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal"
38,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,5.9,40.0,94912,82051601,"Action, Adventure, Comedy","Director:Dave Green| Stars:Megan Fox, Will Arnett, Tyler Perry, Laura Linney"
39,The Purge: Election Year,2016,6.0,55.0,103625,79213375,"Action, Horror, Sci-Fi","Director:James DeMonaco| Stars:Frank Grillo, Elizabeth Mitchell, Mykelti Williamson, Joseph Julian Soria"
40,Alice Through the Looking Glass,2016,6.2,34.0,112287,77042381,"Adventure, Family, Fantasy","Director:James Bobin| Stars:Mia Wasikowska, Johnny Depp, Helena Bonham Carter, Anne Hathaway"
41,Pete's Dragon,2016,6.7,71.0,59418,76233151,"Action, Adventure, Comedy","Director:David Lowery| Stars:Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence"
42,The Girl on the Train,2016,6.5,48.0,190283,75395035,"Crime, Drama, Mystery","Director:Tate Taylor| Stars:Emily Blunt, Haley Bennett, Rebecca Ferguson, Justin Theroux"
43,Boo! A Madea Halloween,2016,4.6,30.0,8850,73206343,"Comedy, Drama, Horror","Director:Tyler Perry| Stars:Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat"
44,Storks,2016,6.8,56.0,63824,72679278,"Animation, Adventure, Comedy","Directors:Nicholas Stoller, Doug Sweetland| Stars:Andy Samberg, Katie Crown, Kelsey Grammer, Jennifer Aniston"
45,10 Cloverfield Lane,2016,7.2,76.0,334292,72082998,"Drama, Horror, Mystery","Director:Dan Trachtenberg| Stars:John Goodman, Mary Elizabeth Winstead, John Gallagher Jr., Douglas M. Griffin"
46,Lights Out,I2016,6.3,58.0,132792,67268835,"Horror, Mystery","Director:David F. Sandberg| Stars:Teresa Palmer, Gabriel Bateman, Maria Bello, Billy Burke"
47,Hacksaw Ridge,2016,8.1,71.0,535552,67209615,"Biography, Drama, History","Director:Mel Gibson| Stars:Andrew Garfield, Sam Worthington, Luke Bracey, Teresa Palmer"
48,Allegiant,2016,5.7,33.0,125292,66184051,"Action, Adventure, Mystery","Director:Robert Schwentke| Stars:Shailene Woodley, Theo James, Jeff Daniels, Naomi Watts"
49,Now You See Me 2,2016,6.4,46.0,296568,65075540,"Action, Adventure, Comedy","Director:Jon M. Chu| Stars:Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco"
50,Ice Age: Collision Course,2016,5.6,34.0,68855,64063008,"Animation, Adventure, Comedy","Directors:Michael Thurmeier, Galen T. Chu| Stars:Ray Romano, Denis Leary, John Leguizamo, Chris Wedge"
51,The Boss,2016,5.4,40.0,47072,63285885,Comedy,"Director:Ben Falcone| Stars:Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson"
52,London Has Fallen,2016,5.9,28.0,161592,62678608,"Action, Thriller","Director:Babak Najafi| Stars:Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett"
53,Miracles from Heaven,2016,7.1,44.0,26413,61705123,"Biography, Drama, Family","Director:Patricia Riggen| Stars:Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino"
54,Deepwater Horizon,2016,7.1,68.0,172099,61433527,"Action, Drama, History","Director:Peter Berg| Stars:Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont"
55,Why Him?,2016,6.2,39.0,116398,60323786,Comedy,"Director:John Hamburg| Stars:Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer"
56,My Big Fat Greek Wedding 2,2016,6.0,37.0,31761,59689605,"Comedy, Romance","Director:Kirk Jones| Stars:Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan"
57,Jack Reacher: Never Go Back,2016,6.1,47.0,162557,58697076,"Action, Crime, Drama","Director:Edward Zwick| Stars:Tom Cruise, Cobie Smulders, Aldis Hodge, Robert Knepper"
58,Fences,2016,7.2,79.0,110658,57682904,Drama,"Director:Denzel Washington| Stars:Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo"
59,Me Before You,2016,7.4,51.0,260083,56245075,"Drama, Romance","Director:Thea Sharrock| Stars:Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance"
60,The BFG,2016,6.3,66.0,88061,55483770,"Adventure, Family, Fantasy","Director:Steven Spielberg| Stars:Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement"
61,Neighbors 2: Sorority Rising,2016,5.7,58.0,125201,55455765,Comedy,"Director:Nicholas Stoller| Stars:Seth Rogen, Rose Byrne, Zac Efron, Chloë Grace Moretz"
62,The Shallows,2016,6.3,59.0,135841,55124043,"Action, Drama, Horror","Director:Jaume Collet-Serra| Stars:Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas"
63,Office Christmas Party,2016,5.9,42.0,83183,54767494,Comedy,"Directors:Josh Gordon, Will Speck| Stars:Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston"
64,Assassin's Creed,2016,5.6,36.0,201406,54647948,"Action, Adventure, Sci-Fi","Director:Justin Kurzel| Stars:Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson"
65,Barbershop: The Next Cut,2016,5.9,67.0,15519,54030051,"Comedy, Drama","Director:Malcolm D. Lee| Stars:Ice Cube, Regina Hall, Anthony Anderson, Eve"
66,13 Hours,2016,7.3,48.0,147073,52853219,"Action, Drama, History","Director:Michael Bay| Stars:John Krasinski, Pablo Schreiber, James Badge Dale, David Denman"
67,Lion,2016,8.0,69.0,239723,51739495,"Biography, Drama","Director:Garth Davis| Stars:Dev Patel, Nicole Kidman, Rooney Mara, Sunny Pawar"
68,The Huntsman: Winter's War,2016,6.1,35.0,112643,48390190,"Action, Adventure, Drama","Director:Cedric Nicolas-Troyan| Stars:Chris Hemsworth, Jessica Chastain, Charlize Theron, Emily Blunt"
69,Kubo and the Two Strings,2016,7.7,84.0,131499,48023088,"Animation, Action, Adventure","Director:Travis Knight| Stars:Charlize Theron, Art Parkinson, Matthew McConaughey, Ralph Fiennes"
70,Manchester by the Sea,2016,7.8,96.0,288113,47695371,Drama,"Director:Kenneth Lonergan| Stars:Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges"
71,Warcraft,2016,6.7,32.0,267375,47365290,"Action, Adventure, Fantasy","Director:Duncan Jones| Stars:Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper"
72,How to Be Single,2016,6.1,51.0,90058,46843513,"Comedy, Drama, Romance","Director:Christian Ditter| Stars:Dakota Johnson, Rebel Wilson, Leslie Mann, Alison Brie"
73,Mike and Dave Need Wedding Dates,2016,6.0,51.0,91012,46009673,"Comedy, Romance","Director:Jake Szymanski| Stars:Zac Efron, Adam Devine, Anna Kendrick, Aubrey Plaza"
74,The Great Wall,2016,5.9,42.0,138800,45540830,"Action, Adventure, Fantasy","Director:Yimou Zhang| Stars:Matt Damon, Tian Jing, Willem Dafoe, Andy Lau"
75,War Dogs,2016,7.1,57.0,225848,43034523,"Biography, Comedy, Crime","Director:Todd Phillips| Stars:Jonah Hill, Miles Teller, Steve Lantz, Gregg Weiner"
76,Almost Christmas,2016,6.1,55.0,7277,41715860,"Comedy, Drama, Romance","Director:David E. Talbert| Stars:Kimberly Elise, Omar Epps, Danny Glover, Mo'Nique"
77,Money Monster,2016,6.5,55.0,101560,41012075,"Crime, Drama, Mystery","Director:Jodie Foster| Stars:George Clooney, Julia Roberts, Jack O'Connell, Dominic West"
78,Allied,2016,7.1,60.0,160242,40098064,"Action, Drama, Romance","Director:Robert Zemeckis| Stars:Brad Pitt, Marion Cotillard, Jared Harris, Vincent Ebrahim"
79,Nerve,2016,6.5,58.0,133116,38583626,"Action, Adventure, Crime","Directors:Henry Joost, Ariel Schulman| Stars:Emma Roberts, Dave Franco, Emily Meade, Miles Heizer"
80,Risen,2016,6.3,51.0,28887,36874745,"Action, Drama, History","Director:Kevin Reynolds| Stars:Joseph Fiennes, Tom Felton, Peter Firth, Cliff Curtis"
